"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"6000","1.676E-11","6.236E-05","3.34E-08","0.05995","0.002147","0.06216","0.06216","",""
"8000","9.43E-12","4.805E-05","2.505E-08","0.0601","0.002157","0.0623","0.0623","",""
"10000","6.035E-12","3.923E-05","2.004E-08","0.06019","0.002164","0.06239","0.06239","",""
"15000","2.682E-12","2.711E-05","1.336E-08","0.06032","0.002173","0.06252","0.06252","",""
"20000","1.509E-12","2.084E-05","1.002E-08","0.06039","0.002179","0.06259","0.06259","",""
"30000","6.705E-13","1.437E-05","6.678E-09","0.06046","0.002184","0.06266","0.06266","",""
"40000","3.771E-13","1.104E-05","5.009E-09","0.0605","0.002187","0.0627","0.0627","",""
"50000","2.413E-13","8.982E-06","4.007E-09","0.06052","0.002189","0.06272","0.06272","",""
"60000","1.676E-13","7.596E-06","3.339E-09","0.06054","0.00219","0.06273","0.06273","",""
"80000","9.43E-14","5.825E-06","2.504E-09","0.06056","0.002191","0.06276","0.06276","",""
"100000","6.035E-14","4.739E-06","2.004E-09","0.06057","0.002192","0.06277","0.06277","",""
