"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"500","2.1E-09","0.0005836","2.96E-07","0.05275","0.001961","0.05529","0.05529","",""
"600","1.458E-09","0.0004997","2.465E-07","0.05337","0.002","0.05587","0.05587","",""
"800","8.202E-10","0.0003903","1.848E-07","0.05421","0.002053","0.05665","0.05665","",""
"1000","5.249E-10","0.0003211","1.477E-07","0.05476","0.002089","0.05717","0.05717","",""
"1500","2.333E-10","0.0002242","9.846E-08","0.05553","0.002141","0.0579","0.0579","",""
"2000","1.313E-10","0.0001735","7.381E-08","0.05596","0.002171","0.05831","0.05831","",""
"3000","5.833E-11","0.0001206","4.919E-08","0.05642","0.002203","0.05875","0.05875","",""
"4000","3.281E-11","9.314E-05","3.689E-08","0.05667","0.002223","0.05899","0.05899","",""
"5000","2.1E-11","7.616E-05","2.951E-08","0.05682","0.002235","0.05913","0.05913","",""
"6000","1.458E-11","6.458E-05","2.459E-08","0.05694","0.002243","0.05924","0.05924","",""
"8000","8.202E-12","4.975E-05","1.844E-08","0.05708","0.002254","0.05938","0.05938","",""
"10000","5.249E-12","4.062E-05","1.476E-08","0.05716","0.002261","0.05947","0.05947","",""
"15000","2.333E-12","2.807E-05","9.837E-09","0.05729","0.002271","0.05959","0.05959","",""
"20000","1.313E-12","2.158E-05","7.376E-09","0.05735","0.002275","0.05965","0.05965","",""
"30000","5.833E-13","1.489E-05","4.917E-09","0.05743","0.002281","0.05973","0.05973","",""
"40000","3.281E-13","1.143E-05","3.687E-09","0.05747","0.002284","0.05976","0.05976","",""
"50000","2.1E-13","9.305E-06","2.95E-09","0.05749","0.002287","0.05978","0.05978","",""
"60000","1.458E-13","7.866E-06","2.458E-09","0.0575","0.002288","0.05979","0.05979","",""
"80000","8.202E-14","6.031E-06","1.844E-09","0.05752","0.002289","0.05982","0.05982","",""
"100000","5.249E-14","4.907E-06","1.475E-09","0.05753","0.002291","0.05983","0.05983","",""
