"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"5000","1.541E-12","8.338E-05","9.08E-11","0.0148","0.00285","0.01773","0.01773","",""
"6000","1.07E-12","7.07E-05","7.566E-11","0.01483","0.002864","0.01777","0.01777","",""
"8000","6.022E-13","5.445E-05","5.676E-11","0.01489","0.002882","0.01782","0.01782","",""
"10000","3.853E-13","4.446E-05","4.541E-11","0.01492","0.002894","0.01786","0.01786","",""
"15000","1.712E-13","3.073E-05","3.027E-11","0.01496","0.002911","0.0179","0.0179","",""
"20000","9.632E-14","2.363E-05","2.27E-11","0.01499","0.00292","0.01793","0.01793","",""
"30000","4.28E-14","1.629E-05","1.513E-11","0.01501","0.002929","0.01796","0.01796","",""
"40000","2.408E-14","1.251E-05","1.135E-11","0.01503","0.002935","0.01797","0.01797","",""
"50000","1.541E-14","1.019E-05","9.08E-12","0.01503","0.002938","0.01798","0.01798","",""
"60000","1.07E-14","8.609E-06","7.566E-12","0.01504","0.002941","0.01799","0.01799","",""
"80000","6.022E-15","6.603E-06","5.676E-12","0.01505","0.002943","0.018","0.018","",""
"100000","3.853E-15","5.37E-06","4.54E-12","0.01505","0.002945","0.018","0.018","",""
