"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"3000","9.436E-11","0.000116","1.308E-07","0.07045","0.002075","0.07264","0.07264","",""
"4000","5.306E-11","8.955E-05","9.808E-08","0.07072","0.002094","0.0729","0.0729","",""
"5000","3.396E-11","7.322E-05","7.844E-08","0.07092","0.002106","0.0731","0.0731","",""
"6000","2.359E-11","6.207E-05","6.537E-08","0.07106","0.002114","0.07323","0.07323","",""
"8000","1.326E-11","4.782E-05","4.902E-08","0.07119","0.002125","0.07336","0.07336","",""
"10000","8.487E-12","3.904E-05","3.922E-08","0.07133","0.002132","0.0735","0.0735","",""
"15000","3.774E-12","2.699E-05","2.614E-08","0.07146","0.002142","0.07363","0.07363","",""
"20000","2.122E-12","2.075E-05","1.961E-08","0.07153","0.002147","0.0737","0.0737","",""
"30000","9.436E-13","1.431E-05","1.307E-08","0.07166","0.002153","0.07383","0.07383","",""
"40000","5.306E-13","1.099E-05","9.801E-09","0.07166","0.002156","0.07383","0.07383","",""
"50000","3.396E-13","8.941E-06","7.844E-09","0.07173","0.002158","0.0739","0.0739","",""
"60000","2.359E-13","7.559E-06","6.535E-09","0.07173","0.002159","0.0739","0.0739","",""
"80000","1.326E-13","5.798E-06","4.901E-09","0.07173","0.002161","0.0739","0.0739","",""
"100000","8.487E-14","4.716E-06","3.921E-09","0.0718","0.002162","0.07397","0.07397","",""
