"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"300","8.921E-09","0.0008557","1.19E-06","0.06109","0.001704","0.06365","0.06365","",""
"400","5.018E-09","0.00067","8.914E-07","0.06266","0.001775","0.06511","0.06511","",""
"500","3.211E-09","0.0005546","7.127E-07","0.06369","0.001824","0.06607","0.06607","",""
"600","2.23E-09","0.0004749","5.934E-07","0.06443","0.00186","0.06677","0.06677","",""
"800","1.254E-09","0.0003709","4.447E-07","0.06542","0.00191","0.06771","0.06771","",""
"1000","8.028E-10","0.0003051","3.556E-07","0.06606","0.001944","0.06831","0.06831","",""
"1500","3.568E-10","0.0002131","2.369E-07","0.06699","0.001995","0.0692","0.0692","",""
"2000","2.007E-10","0.0001649","1.777E-07","0.06749","0.002023","0.06968","0.06968","",""
"3000","8.921E-11","0.0001146","1.184E-07","0.06804","0.002055","0.07021","0.07021","",""
"4000","5.018E-11","8.852E-05","8.88E-08","0.06833","0.002074","0.07049","0.07049","",""
"5000","3.211E-11","7.237E-05","7.1E-08","0.06852","0.002085","0.07067","0.07067","",""
"6000","2.23E-11","6.137E-05","5.918E-08","0.06865","0.002094","0.0708","0.0708","",""
"8000","1.254E-11","4.728E-05","4.438E-08","0.0688","0.002105","0.07095","0.07095","",""
"10000","8.028E-12","3.861E-05","3.55E-08","0.06894","0.002111","0.07109","0.07109","",""
"15000","3.568E-12","2.668E-05","2.366E-08","0.06907","0.002121","0.07122","0.07122","",""
"20000","2.007E-12","2.051E-05","1.775E-08","0.06914","0.002127","0.07129","0.07129","",""
"30000","8.921E-13","1.414E-05","1.184E-08","0.06921","0.002132","0.07136","0.07136","",""
"40000","5.018E-13","1.086E-05","8.873E-09","0.06928","0.002135","0.07143","0.07143","",""
"50000","3.211E-13","8.846E-06","7.1E-09","0.06928","0.002138","0.07143","0.07143","",""
"60000","2.23E-13","7.478E-06","5.916E-09","0.06935","0.002139","0.0715","0.0715","",""
"80000","1.254E-13","5.732E-06","4.437E-09","0.06935","0.00214","0.07149","0.07149","",""
"100000","8.028E-14","4.663E-06","3.55E-09","0.06935","0.002141","0.07149","0.07149","",""
