"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"100","1.089E-07","0.002179","6.449E-06","0.06098","0.001337","0.0645","0.0645","",""
"150","4.84E-08","0.001552","4.271E-06","0.06554","0.001486","0.06859","0.06859","",""
"200","2.722E-08","0.001217","3.193E-06","0.06829","0.00158","0.07109","0.07109","",""
"300","1.21E-08","0.0008626","2.122E-06","0.07145","0.001695","0.07401","0.07401","",""
"400","6.806E-09","0.0006753","1.589E-06","0.07327","0.001764","0.07571","0.07571","",""
"500","4.356E-09","0.0005592","1.27E-06","0.0745","0.001811","0.07687","0.07687","",""
"600","3.025E-09","0.0004788","1.057E-06","0.07532","0.001845","0.07764","0.07764","",""
"800","1.702E-09","0.0003739","7.924E-07","0.07649","0.001893","0.07875","0.07875","",""
"1000","1.089E-09","0.0003076","6.338E-07","0.07719","0.001925","0.07942","0.07942","",""
"1500","4.84E-10","0.0002148","4.221E-07","0.0783","0.001972","0.08049","0.08049","",""
"2000","2.722E-10","0.0001663","3.165E-07","0.07889","0.001998","0.08105","0.08105","",""
"3000","1.21E-10","0.0001156","2.109E-07","0.07947","0.002028","0.08162","0.08162","",""
"4000","6.806E-11","8.924E-05","1.582E-07","0.07982","0.002045","0.08196","0.08196","",""
"5000","4.356E-11","7.298E-05","1.265E-07","0.08006","0.002055","0.08219","0.08219","",""
"6000","3.025E-11","6.186E-05","1.055E-07","0.08023","0.002063","0.08236","0.08236","",""
"8000","1.702E-11","4.767E-05","7.906E-08","0.08041","0.002072","0.08253","0.08253","",""
"10000","1.089E-11","3.892E-05","6.326E-08","0.08052","0.002079","0.08264","0.08264","",""
"15000","4.84E-12","2.69E-05","4.216E-08","0.0807","0.002087","0.08281","0.08281","",""
"20000","2.722E-12","2.068E-05","3.162E-08","0.08076","0.002092","0.08287","0.08287","",""
"30000","1.21E-12","1.426E-05","2.108E-08","0.08088","0.002097","0.08299","0.08299","",""
"40000","6.806E-13","1.095E-05","1.581E-08","0.08093","0.0021","0.08305","0.08305","",""
"50000","4.356E-13","8.919E-06","1.265E-08","0.08093","0.002101","0.08305","0.08305","",""
"60000","3.025E-13","7.538E-06","1.054E-08","0.08099","0.002103","0.0831","0.0831","",""
"80000","1.702E-13","5.78E-06","7.906E-09","0.08099","0.002104","0.0831","0.0831","",""
"100000","1.089E-13","4.702E-06","6.326E-09","0.08105","0.002105","0.08316","0.08316","",""
