"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"3000","2.815E-10","0.0001064","1.004E-06","0.1093","0.001749","0.1111","0.1111","",""
"4000","1.583E-10","8.215E-05","7.527E-07","0.1097","0.001763","0.1115","0.1115","",""
"5000","1.013E-10","6.715E-05","6.02E-07","0.11","0.001771","0.1118","0.1118","",""
"6000","7.036E-11","5.696E-05","5.018E-07","0.1102","0.001777","0.112","0.112","",""
"8000","3.957E-11","4.389E-05","3.764E-07","0.1104","0.001785","0.1122","0.1122","",""
"10000","2.533E-11","3.583E-05","3.01E-07","0.1106","0.00179","0.1124","0.1124","",""
"15000","1.126E-11","2.476E-05","2.007E-07","0.1108","0.001797","0.1126","0.1126","",""
"20000","6.332E-12","1.903E-05","1.505E-07","0.1109","0.001801","0.1128","0.1128","",""
"30000","2.815E-12","1.313E-05","1.003E-07","0.111","0.001804","0.1129","0.1129","",""
"40000","1.583E-12","1.008E-05","7.524E-08","0.1111","0.001806","0.1129","0.1129","",""
"50000","1.013E-12","8.209E-06","6.02E-08","0.1112","0.001808","0.113","0.113","",""
