"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"800","4.196E-11","0.0003955","2.552E-10","0.0108","0.002392","0.01359","0.01359","",""
"1000","2.685E-11","0.0003254","2.041E-10","0.01095","0.002449","0.01372","0.01372","",""
"1500","1.194E-11","0.0002272","1.36E-10","0.01117","0.002536","0.01393","0.01393","",""
"2000","6.712E-12","0.0001759","1.02E-10","0.01129","0.002587","0.01405","0.01405","",""
"3000","2.984E-12","0.0001223","6.801E-11","0.01142","0.002643","0.01418","0.01418","",""
"4000","1.678E-12","9.442E-05","5.099E-11","0.01149","0.002675","0.01426","0.01426","",""
"5000","1.075E-12","7.715E-05","4.079E-11","0.01154","0.002696","0.01431","0.01431","",""
"6000","7.459E-13","6.545E-05","3.399E-11","0.01157","0.00271","0.01435","0.01435","",""
"8000","4.196E-13","5.042E-05","2.549E-11","0.01161","0.002729","0.01439","0.01439","",""
"10000","2.685E-13","4.117E-05","2.039E-11","0.01164","0.002742","0.01442","0.01442","",""
"15000","1.194E-13","2.845E-05","1.359E-11","0.01168","0.002758","0.01446","0.01446","",""
"20000","6.712E-14","2.187E-05","1.019E-11","0.0117","0.002768","0.01449","0.01449","",""
"30000","2.984E-14","1.508E-05","6.796E-12","0.01172","0.002778","0.01451","0.01451","",""
"40000","1.678E-14","1.158E-05","5.097E-12","0.01173","0.002784","0.01453","0.01453","",""
"50000","1.075E-14","9.431E-06","4.078E-12","0.01174","0.002787","0.01453","0.01453","",""
"60000","7.459E-15","7.971E-06","3.398E-12","0.01174","0.00279","0.01454","0.01454","",""
"80000","4.196E-15","6.111E-06","2.548E-12","0.01175","0.002792","0.01455","0.01455","",""
"100000","2.685E-15","4.973E-06","2.039E-12","0.01175","0.002794","0.01455","0.01455","",""
