"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"200","3.098E-08","0.001187","4.14E-06","0.0717","0.001531","0.07442","0.07442","",""
"300","1.377E-08","0.0008418","2.751E-06","0.075","0.001642","0.07749","0.07749","",""
"400","7.747E-09","0.0006593","2.06E-06","0.07689","0.001708","0.07926","0.07926","",""
"500","4.956E-09","0.000546","1.646E-06","0.07815","0.001753","0.08045","0.08045","",""
"600","3.442E-09","0.0004673","1.371E-06","0.07904","0.001786","0.08129","0.08129","",""
"800","1.936E-09","0.0003649","1.027E-06","0.08025","0.001832","0.08244","0.08244","",""
"1000","1.239E-09","0.0003002","8.213E-07","0.08103","0.001862","0.0832","0.0832","",""
"1500","5.507E-10","0.0002097","5.47E-07","0.08213","0.001908","0.08425","0.08425","",""
"2000","3.098E-10","0.0001623","4.103E-07","0.08276","0.001933","0.08486","0.08486","",""
"3000","1.377E-10","0.0001128","2.734E-07","0.08339","0.001961","0.08547","0.08547","",""
"4000","7.747E-11","8.712E-05","2.05E-07","0.08376","0.001977","0.08582","0.08582","",""
"5000","4.956E-11","7.123E-05","1.64E-07","0.08397","0.001987","0.08603","0.08603","",""
"6000","3.442E-11","6.037E-05","1.367E-07","0.08413","0.001995","0.08618","0.08618","",""
"8000","1.936E-11","4.652E-05","1.025E-07","0.08434","0.002004","0.08639","0.08639","",""
"10000","1.239E-11","3.798E-05","8.198E-08","0.08449","0.00201","0.08654","0.08654","",""
"15000","5.507E-12","2.625E-05","5.465E-08","0.08465","0.002018","0.0867","0.0867","",""
"20000","3.098E-12","2.018E-05","4.099E-08","0.08476","0.002023","0.0868","0.0868","",""
"30000","1.377E-12","1.392E-05","2.733E-08","0.08486","0.002027","0.0869","0.0869","",""
"40000","7.747E-13","1.068E-05","2.049E-08","0.08491","0.00203","0.08696","0.08696","",""
"50000","4.956E-13","8.701E-06","1.64E-08","0.08491","0.002032","0.08695","0.08695","",""
"60000","3.442E-13","7.353E-06","1.366E-08","0.08497","0.002033","0.08701","0.08701","",""
"80000","1.936E-13","5.638E-06","1.025E-08","0.08497","0.002034","0.08701","0.08701","",""
"100000","1.239E-13","4.589E-06","8.198E-09","0.08502","0.002035","0.08706","0.08706","",""
