"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"300","3.067E-11","0.001957","1.546E-12","0.004632","0.004619","0.01121","0.01121","",""
"400","1.725E-11","0.001533","1.158E-12","0.004827","0.004913","0.01127","0.01127","",""
"500","1.104E-11","0.001268","9.261E-13","0.004959","0.005123","0.01135","0.01135","",""
"600","7.666E-12","0.001086","7.713E-13","0.005055","0.005282","0.01142","0.01142","",""
"800","4.313E-12","0.0008484","5.785E-13","0.005186","0.00551","0.01154","0.01154","",""
"1000","2.76E-12","0.0006978","4.627E-13","0.005272","0.005667","0.01164","0.01164","",""
"1500","1.227E-12","0.0004875","3.084E-13","0.005398","0.005908","0.01179","0.01179","",""
"2000","6.901E-13","0.0003772","2.312E-13","0.005469","0.006046","0.01189","0.01189","",""
"3000","3.067E-13","0.0002623","1.541E-13","0.005543","0.006202","0.01201","0.01201","",""
"4000","1.725E-13","0.0002025","1.156E-13","0.005588","0.006291","0.01208","0.01208","",""
"5000","1.104E-13","0.0001656","9.249E-14","0.005614","0.006351","0.01213","0.01213","",""
"6000","7.666E-14","0.0001404","7.707E-14","0.005633","0.006393","0.01217","0.01217","",""
"8000","4.313E-14","0.0001081","5.778E-14","0.005657","0.006447","0.01221","0.01221","",""
"10000","2.76E-14","8.831E-05","4.623E-14","0.005673","0.006483","0.01224","0.01224","",""
"15000","1.227E-14","6.1E-05","3.082E-14","0.005693","0.00653","0.01228","0.01228","",""
"20000","6.901E-15","4.692E-05","2.311E-14","0.005705","0.006554","0.01231","0.01231","",""
"30000","3.067E-15","3.236E-05","1.541E-14","0.005716","0.006584","0.01233","0.01233","",""
"40000","1.725E-15","2.484E-05","1.156E-14","0.005724","0.006602","0.01235","0.01235","",""
"50000","1.104E-15","2.023E-05","9.243E-15","0.005729","0.006608","0.01236","0.01236","",""
"60000","7.666E-16","1.71E-05","7.701E-15","0.005731","0.00662","0.01237","0.01237","",""
"80000","4.313E-16","1.311E-05","5.778E-15","0.005734","0.006626","0.01237","0.01237","",""
"100000","2.76E-16","1.066E-05","4.622E-15","0.005736","0.006632","0.01238","0.01238","",""
