"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"8000","1.386E-11","4.78E-05","5.338E-08","0.07281","0.002119","0.07498","0.07498","",""
"10000","8.872E-12","3.903E-05","4.27E-08","0.07288","0.002126","0.07505","0.07505","",""
"15000","3.942E-12","2.697E-05","2.847E-08","0.07308","0.002136","0.07524","0.07524","",""
"20000","2.217E-12","2.074E-05","2.135E-08","0.07314","0.002141","0.07531","0.07531","",""
"30000","9.856E-13","1.43E-05","1.423E-08","0.07321","0.002146","0.07537","0.07537","",""
"40000","5.543E-13","1.098E-05","1.067E-08","0.07328","0.00215","0.07544","0.07544","",""
"50000","3.548E-13","8.938E-06","8.542E-09","0.07334","0.002152","0.0755","0.0755","",""
"60000","2.464E-13","7.559E-06","7.116E-09","0.07334","0.002153","0.0755","0.0755","",""
"80000","1.386E-13","5.795E-06","5.337E-09","0.07334","0.002155","0.0755","0.0755","",""
"100000","8.872E-14","4.715E-06","4.27E-09","0.07334","0.002155","0.0755","0.0755","",""
