"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"8000","1.627E-11","4.746E-05","7.299E-08","0.07853","0.002071","0.08065","0.08065","",""
"10000","1.042E-11","3.875E-05","5.84E-08","0.07865","0.002077","0.08077","0.08077","",""
"15000","4.629E-12","2.678E-05","3.893E-08","0.07883","0.002085","0.08094","0.08094","",""
"20000","2.604E-12","2.059E-05","2.92E-08","0.07889","0.00209","0.081","0.081","",""
"30000","1.157E-12","1.42E-05","1.947E-08","0.07901","0.002095","0.08112","0.08112","",""
"40000","6.507E-13","1.09E-05","1.46E-08","0.07907","0.002098","0.08118","0.08118","",""
"50000","4.166E-13","8.878E-06","1.168E-08","0.07907","0.0021","0.08118","0.08118","",""
"60000","2.893E-13","7.502E-06","9.73E-09","0.07913","0.002101","0.08124","0.08124","",""
"80000","1.627E-13","5.753E-06","7.299E-09","0.07913","0.002102","0.08124","0.08124","",""
"100000","1.042E-13","4.681E-06","5.84E-09","0.07913","0.002103","0.08124","0.08124","",""
