"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"60","5.095E-07","0.00314","2.991E-05","0.06705","0.001042","0.07126","0.07126","",""
"80","2.865E-07","0.002476","2.223E-05","0.07197","0.001154","0.07562","0.07562","",""
"100","1.834E-07","0.002055","1.769E-05","0.0755","0.001235","0.07881","0.0788","",""
"150","8.15E-08","0.001463","1.17E-05","0.08102","0.001369","0.08387","0.08387","",""
"200","4.586E-08","0.001147","8.747E-06","0.08435","0.001453","0.08696","0.08696","",""
"300","2.037E-08","0.0008134","5.807E-06","0.08819","0.001555","0.09057","0.09057","",""
"400","1.146E-08","0.0006368","4.35E-06","0.0904","0.001617","0.09265","0.09265","",""
"500","7.333E-09","0.0005275","3.475E-06","0.09188","0.001659","0.09407","0.09407","",""
"600","5.095E-09","0.0004514","2.894E-06","0.09292","0.001689","0.09506","0.09506","",""
"800","2.865E-09","0.0003526","2.168E-06","0.09428","0.001732","0.09637","0.09637","",""
"1000","1.834E-09","0.0002901","1.733E-06","0.0952","0.00176","0.09725","0.09725","",""
"1500","8.15E-10","0.0002026","1.155E-06","0.09648","0.001803","0.09849","0.09849","",""
"2000","4.586E-10","0.0001568","8.659E-07","0.0972","0.001827","0.09919","0.09919","",""
"3000","2.037E-10","0.000109","5.771E-07","0.09797","0.001853","0.09993","0.09993","",""
"4000","1.146E-10","8.415E-05","4.326E-07","0.09837","0.001868","0.1003","0.1003","",""
"5000","7.333E-11","6.881E-05","3.461E-07","0.09865","0.001878","0.1006","0.1006","",""
"6000","5.095E-11","5.835E-05","2.884E-07","0.09881","0.001885","0.1008","0.1008","",""
"8000","2.865E-11","4.494E-05","2.163E-07","0.09905","0.001894","0.101","0.101","",""
"10000","1.834E-11","3.67E-05","1.73E-07","0.09921","0.0019","0.1011","0.1011","",""
"15000","8.15E-12","2.536E-05","1.153E-07","0.09941","0.001907","0.1013","0.1013","",""
"20000","4.586E-12","1.95E-05","8.651E-08","0.09953","0.001912","0.1015","0.1015","",""
"30000","2.037E-12","1.345E-05","5.767E-08","0.09965","0.001916","0.1016","0.1016","",""
"40000","1.146E-12","1.033E-05","4.326E-08","0.09969","0.001919","0.1016","0.1016","",""
