"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"200","3.231E-09","0.001374","3.253E-08","0.02282","0.001934","0.02613","0.02613","",""
"300","1.436E-09","0.000974","2.165E-08","0.02402","0.002096","0.02709","0.02709","",""
"400","8.08E-10","0.0007626","1.622E-08","0.02472","0.002197","0.02767","0.02767","",""
"500","5.171E-10","0.0006313","1.297E-08","0.02517","0.002267","0.02807","0.02807","",""
"600","3.59E-10","0.0005406","1.08E-08","0.02552","0.002318","0.02838","0.02838","",""
"800","2.02E-10","0.0004222","8.095E-09","0.02597","0.002392","0.02878","0.02878","",""
"1000","1.293E-10","0.0003474","6.474E-09","0.02624","0.002441","0.02903","0.02903","",""
"1500","5.746E-11","0.0002426","4.314E-09","0.02669","0.002515","0.02944","0.02944","",""
"2000","3.231E-11","0.0001877","3.236E-09","0.02691","0.00256","0.02966","0.02966","",""
"3000","1.436E-11","0.0001306","2.156E-09","0.02716","0.002607","0.02989","0.02989","",""
"4000","8.08E-12","0.0001008","1.617E-09","0.0273","0.002636","0.03004","0.03004","",""
"5000","5.171E-12","8.238E-05","1.294E-09","0.02738","0.002654","0.03012","0.03012","",""
"6000","3.59E-12","6.987E-05","1.078E-09","0.02743","0.002666","0.03016","0.03016","",""
"8000","2.02E-12","5.382E-05","8.085E-10","0.02753","0.002683","0.03026","0.03026","",""
"10000","1.293E-12","4.396E-05","6.467E-10","0.02758","0.002693","0.03031","0.03031","",""
"15000","5.746E-13","3.038E-05","4.311E-10","0.02763","0.002708","0.03037","0.03037","",""
"20000","3.231E-13","2.335E-05","3.233E-10","0.02768","0.002716","0.03042","0.03042","",""
"30000","1.436E-13","1.61E-05","2.155E-10","0.0277","0.002723","0.03044","0.03044","",""
"40000","8.08E-14","1.236E-05","1.616E-10","0.02773","0.00273","0.03047","0.03047","",""
"50000","5.171E-14","1.007E-05","1.293E-10","0.02775","0.002733","0.03049","0.03049","",""
"60000","3.59E-14","8.511E-06","1.078E-10","0.02775","0.002735","0.03049","0.03049","",""
"80000","2.02E-14","6.526E-06","8.082E-11","0.02775","0.002738","0.0305","0.0305","",""
"100000","1.293E-14","5.31E-06","6.467E-11","0.02778","0.002738","0.03052","0.03052","",""
