"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"1500","2.558E-10","0.0002184","1.209E-07","0.05738","0.002073","0.05967","0.05967","",""
"2000","1.439E-10","0.000169","9.06E-08","0.05781","0.002102","0.06008","0.06008","",""
"3000","6.395E-11","0.0001176","6.041E-08","0.05828","0.002134","0.06054","0.06054","",""
"4000","3.597E-11","9.078E-05","4.53E-08","0.05853","0.002153","0.06078","0.06078","",""
"5000","2.303E-11","7.419E-05","3.623E-08","0.0587","0.002164","0.06094","0.06094","",""
"6000","1.599E-11","6.291E-05","3.02E-08","0.05881","0.002172","0.06105","0.06105","",""
"8000","8.991E-12","4.847E-05","2.265E-08","0.05895","0.002183","0.06118","0.06118","",""
"10000","5.756E-12","3.958E-05","1.811E-08","0.05904","0.00219","0.06127","0.06127","",""
"15000","2.558E-12","2.735E-05","1.207E-08","0.05917","0.002199","0.06139","0.06139","",""
"20000","1.439E-12","2.102E-05","9.06E-09","0.05923","0.002205","0.06146","0.06146","",""
"30000","6.395E-13","1.45E-05","6.037E-09","0.05931","0.00221","0.06154","0.06154","",""
"40000","3.597E-13","1.113E-05","4.529E-09","0.05935","0.002214","0.06157","0.06157","",""
"50000","2.303E-13","9.069E-06","3.622E-09","0.05937","0.002215","0.0616","0.0616","",""
"60000","1.599E-13","7.664E-06","3.019E-09","0.05939","0.002216","0.06161","0.06161","",""
"80000","8.991E-14","5.876E-06","2.264E-09","0.05941","0.002218","0.06163","0.06163","",""
"100000","5.756E-14","4.781E-06","1.811E-09","0.05942","0.002219","0.06164","0.06164","",""
