"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"100","9.654E-08","0.002182","5.12E-06","0.05746","0.001343","0.06099","0.06099","",""
"150","4.292E-08","0.001554","3.392E-06","0.06177","0.001495","0.06482","0.06482","",""
"200","2.414E-08","0.001218","2.536E-06","0.06434","0.00159","0.06715","0.06715","",""
"300","1.073E-08","0.0008637","1.685E-06","0.06735","0.001706","0.06992","0.06992","",""
"400","6.035E-09","0.000676","1.262E-06","0.06911","0.001776","0.07156","0.07156","",""
"500","3.862E-09","0.0005598","1.009E-06","0.07024","0.001825","0.07263","0.07262","",""
"600","2.682E-09","0.0004793","8.399E-07","0.07106","0.00186","0.0734","0.0734","",""
"800","1.509E-09","0.0003744","6.296E-07","0.07212","0.001909","0.07441","0.07441","",""
"1000","9.654E-10","0.000308","5.034E-07","0.07281","0.001941","0.07506","0.07506","",""
"1500","4.292E-10","0.0002151","3.353E-07","0.07382","0.00199","0.07602","0.07602","",""
"2000","2.414E-10","0.0001665","2.515E-07","0.07438","0.002018","0.07657","0.07657","",""
"3000","1.073E-10","0.0001157","1.676E-07","0.07501","0.002048","0.07717","0.07717","",""
"4000","6.035E-11","8.932E-05","1.257E-07","0.07532","0.002066","0.07748","0.07748","",""
"5000","3.862E-11","7.306E-05","1.005E-07","0.07551","0.002076","0.07766","0.07766","",""
"6000","2.682E-11","6.195E-05","8.373E-08","0.07564","0.002085","0.07778","0.07778","",""
"8000","1.509E-11","4.772E-05","6.283E-08","0.07583","0.002095","0.07797","0.07797","",""
"10000","9.654E-12","3.897E-05","5.025E-08","0.07595","0.002101","0.07809","0.07809","",""
"15000","4.292E-12","2.693E-05","3.349E-08","0.07614","0.00211","0.07828","0.07828","",""
"20000","2.414E-12","2.07E-05","2.512E-08","0.0762","0.002115","0.07834","0.07834","",""
"30000","1.073E-12","1.428E-05","1.675E-08","0.07633","0.00212","0.07846","0.07846","",""
"40000","6.035E-13","1.096E-05","1.256E-08","0.07633","0.002123","0.07846","0.07846","",""
"50000","3.862E-13","8.926E-06","1.005E-08","0.07639","0.002125","0.07852","0.07852","",""
"60000","2.682E-13","7.545E-06","8.373E-09","0.07639","0.002126","0.07852","0.07852","",""
"80000","1.509E-13","5.785E-06","6.277E-09","0.07645","0.002127","0.07859","0.07859","",""
"100000","9.654E-14","4.707E-06","5.024E-09","0.07645","0.002129","0.07859","0.07859","",""
