"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"24","5.711E-06","0.006383","0.0002099","0.06054","0.0006253","0.06777","0.06776","",""
"26","4.867E-06","0.005994","0.0001923","0.06262","0.0006587","0.06947","0.06946","",""
"28","4.196E-06","0.005654","0.0001775","0.06449","0.0006896","0.07102","0.07101","",""
"30","3.657E-06","0.005354","0.0001647","0.06625","0.0007184","0.07249","0.07249","",""
"40","2.057E-06","0.004256","0.0001211","0.07334","0.0008363","0.07855","0.07855","",""
"50","1.316E-06","0.003553","9.57E-05","0.07861","0.0009247","0.08319","0.08318","",""
"60","9.141E-07","0.00306","7.91E-05","0.0827","0.0009945","0.08684","0.08684","",""
"80","5.141E-07","0.002414","5.87E-05","0.0887","0.001098","0.09227","0.09227","",""
"100","3.291E-07","0.002003","4.668E-05","0.0929","0.001173","0.09613","0.09613","",""
"150","1.462E-07","0.001427","3.086E-05","0.09959","0.001295","0.1023","0.1023","",""
"200","8.224E-08","0.001119","2.305E-05","0.1036","0.001371","0.1061","0.1061","",""
"300","3.657E-08","0.0007927","1.53E-05","0.1082","0.001462","0.1104","0.1104","",""
"400","2.056E-08","0.000621","1.145E-05","0.1108","0.001517","0.1129","0.1129","",""
"500","1.316E-08","0.0005141","9.149E-06","0.1125","0.001553","0.1146","0.1146","",""
"600","9.141E-09","0.00044","7.616E-06","0.1138","0.001581","0.1158","0.1158","",""
"800","5.141E-09","0.0003438","5.706E-06","0.1154","0.001617","0.1174","0.1174","",""
"1000","3.291E-09","0.0002828","4.562E-06","0.1165","0.001642","0.1184","0.1184","",""
"1500","1.462E-09","0.0001975","3.04E-06","0.118","0.001678","0.1199","0.1199","",""
"2000","8.224E-10","0.0001528","2.279E-06","0.1188","0.001698","0.1207","0.1207","",""
"3000","3.657E-10","0.0001063","1.518E-06","0.1197","0.00172","0.1216","0.1216","",""
"4000","2.056E-10","8.204E-05","1.139E-06","0.1202","0.001733","0.122","0.122","",""
"5000","1.316E-10","6.708E-05","9.106E-07","0.1205","0.001741","0.1223","0.1223","",""
"6000","9.141E-11","5.688E-05","7.587E-07","0.1207","0.001747","0.1225","0.1225","",""
"8000","5.141E-11","4.383E-05","5.691E-07","0.121","0.001754","0.1228","0.1228","",""
"10000","3.291E-11","3.579E-05","4.553E-07","0.1212","0.001759","0.123","0.123","",""
"15000","1.462E-11","2.472E-05","3.034E-07","0.1214","0.001765","0.1232","0.1232","",""
"20000","8.224E-12","1.901E-05","2.276E-07","0.1216","0.001768","0.1234","0.1234","",""
"30000","3.657E-12","1.311E-05","1.517E-07","0.1217","0.001772","0.1235","0.1235","",""
"40000","2.056E-12","1.007E-05","1.138E-07","0.1218","0.001774","0.1236","0.1236","",""
"50000","1.316E-12","8.195E-06","9.103E-08","0.1218","0.001776","0.1236","0.1236","",""
"60000","9.141E-13","6.927E-06","7.584E-08","0.1219","0.001776","0.1236","0.1236","",""
"80000","5.141E-13","5.311E-06","5.688E-08","0.1219","0.001777","0.1237","0.1237","",""
