"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"6000","2.011E-11","6.079E-05","4.876E-08","0.06483","0.002065","0.06695","0.06695","",""
"8000","1.132E-11","4.683E-05","3.656E-08","0.06499","0.002075","0.06711","0.06711","",""
"10000","7.244E-12","3.824E-05","2.925E-08","0.06509","0.002082","0.06721","0.06721","",""
"15000","3.219E-12","2.642E-05","1.95E-08","0.06522","0.00209","0.06734","0.06734","",""
"20000","1.81E-12","2.032E-05","1.462E-08","0.0653","0.002095","0.06742","0.06742","",""
"30000","8.049E-13","1.401E-05","9.752E-09","0.06537","0.0021","0.06749","0.06749","",""
"40000","4.526E-13","1.076E-05","7.308E-09","0.06542","0.002103","0.06753","0.06753","",""
"50000","2.897E-13","8.76E-06","5.849E-09","0.06545","0.002104","0.06756","0.06756","",""
"60000","2.011E-13","7.402E-06","4.874E-09","0.06546","0.002106","0.06757","0.06757","",""
"80000","1.132E-13","5.678E-06","3.656E-09","0.06548","0.002106","0.06759","0.06759","",""
"100000","7.244E-14","4.619E-06","2.925E-09","0.0655","0.002108","0.06761","0.06761","",""
