"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"500","7.961E-09","0.0005229","4.024E-06","0.09458","0.001635","0.09674","0.09674","",""
"600","5.529E-09","0.0004479","3.35E-06","0.09564","0.001665","0.09776","0.09776","",""
"800","3.11E-09","0.0003498","2.51E-06","0.09704","0.001706","0.0991","0.0991","",""
"1000","1.991E-09","0.0002877","2.007E-06","0.09795","0.001733","0.09998","0.09998","",""
"1500","8.848E-10","0.0002009","1.337E-06","0.09928","0.001774","0.1013","0.1013","",""
"2000","4.975E-10","0.0001555","1.002E-06","0.1","0.001798","0.102","0.102","",""
"3000","2.212E-10","0.0001081","6.681E-07","0.1008","0.001823","0.1027","0.1027","",""
"4000","1.244E-10","8.348E-05","5.009E-07","0.1012","0.001838","0.1031","0.1031","",""
"5000","7.961E-11","6.825E-05","4.005E-07","0.1014","0.001847","0.1034","0.1034","",""
"6000","5.529E-11","5.786E-05","3.338E-07","0.1016","0.001854","0.1035","0.1035","",""
"8000","3.11E-11","4.46E-05","2.504E-07","0.1019","0.001862","0.1038","0.1038","",""
"10000","1.991E-11","3.64E-05","2.003E-07","0.102","0.001868","0.1039","0.1039","",""
"15000","8.848E-12","2.516E-05","1.335E-07","0.1022","0.001875","0.1041","0.1041","",""
"20000","4.975E-12","1.934E-05","1.001E-07","0.1023","0.001879","0.1042","0.1042","",""
"30000","2.212E-12","1.334E-05","6.673E-08","0.1025","0.001884","0.1044","0.1044","",""
"40000","1.244E-12","1.024E-05","5.006E-08","0.1025","0.001886","0.1044","0.1044","",""
"50000","7.961E-13","8.34E-06","4.005E-08","0.1026","0.001888","0.1045","0.1045","",""
