"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"5000","2.055E-11","7.96E-05","2.731E-08","0.05766","0.002361","0.0601","0.0601","",""
"6000","1.427E-11","6.751E-05","2.276E-08","0.05777","0.00237","0.06021","0.06021","",""
"8000","8.03E-12","5.201E-05","1.707E-08","0.05791","0.002383","0.06035","0.06035","",""
"10000","5.14E-12","4.247E-05","1.366E-08","0.05801","0.002391","0.06044","0.06044","",""
"15000","2.284E-12","2.935E-05","9.103E-09","0.05813","0.002401","0.06056","0.06056","",""
"20000","1.285E-12","2.256E-05","6.828E-09","0.0582","0.002407","0.06063","0.06063","",""
"30000","5.71E-13","1.556E-05","4.552E-09","0.05827","0.002413","0.0607","0.0607","",""
"40000","3.212E-13","1.194E-05","3.414E-09","0.05831","0.002416","0.06074","0.06074","",""
"50000","2.055E-13","9.727E-06","2.73E-09","0.05833","0.00242","0.06076","0.06076","",""
"60000","1.427E-13","8.223E-06","2.276E-09","0.05834","0.002421","0.06077","0.06077","",""
"80000","8.03E-14","6.305E-06","1.706E-09","0.05837","0.002422","0.0608","0.0608","",""
"100000","5.14E-14","5.129E-06","1.366E-09","0.05838","0.002424","0.06081","0.06081","",""
