"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"1000","2.605E-09","0.0002834","3.154E-06","0.1074","0.001666","0.1094","0.1094","",""
"1500","1.158E-09","0.0001979","2.101E-06","0.1088","0.001703","0.1107","0.1107","",""
"2000","6.51E-10","0.0001532","1.575E-06","0.1096","0.001724","0.1115","0.1115","",""
"3000","2.894E-10","0.0001065","1.05E-06","0.1104","0.001747","0.1123","0.1123","",""
"4000","1.628E-10","8.221E-05","7.872E-07","0.1109","0.00176","0.1127","0.1127","",""
"5000","1.042E-10","6.72E-05","6.297E-07","0.1112","0.001768","0.113","0.113","",""
"6000","7.235E-11","5.698E-05","5.246E-07","0.1114","0.001774","0.1132","0.1132","",""
"8000","4.069E-11","4.392E-05","3.933E-07","0.1116","0.001782","0.1134","0.1134","",""
"10000","2.605E-11","3.587E-05","3.147E-07","0.1118","0.001787","0.1136","0.1136","",""
"15000","1.158E-11","2.478E-05","2.098E-07","0.112","0.001793","0.1138","0.1138","",""
"20000","6.51E-12","1.905E-05","1.573E-07","0.1121","0.001797","0.1139","0.1139","",""
"30000","2.894E-12","1.314E-05","1.049E-07","0.1122","0.001801","0.114","0.114","",""
"40000","1.628E-12","1.008E-05","7.865E-08","0.1123","0.001803","0.1141","0.1141","",""
"50000","1.042E-12","8.211E-06","6.294E-08","0.1124","0.001805","0.1142","0.1142","",""
