"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"100","6.561E-08","0.002146","2.454E-06","0.04679","0.001338","0.05028","0.05028","",""
"150","2.916E-08","0.001528","1.626E-06","0.05035","0.00149","0.05337","0.05337","",""
"200","1.641E-08","0.001198","1.216E-06","0.05248","0.001586","0.05527","0.05527","",""
"300","7.29E-09","0.0008496","8.084E-07","0.05495","0.001704","0.05751","0.05751","",""
"400","4.1E-09","0.0006652","6.053E-07","0.05638","0.001776","0.05882","0.05882","",""
"500","2.624E-09","0.0005507","4.838E-07","0.05732","0.001824","0.05969","0.05969","",""
"600","1.823E-09","0.0004715","4.03E-07","0.05798","0.001859","0.06031","0.06031","",""
"800","1.025E-09","0.0003682","3.02E-07","0.05887","0.001909","0.06115","0.06115","",""
"1000","6.561E-10","0.0003029","2.415E-07","0.05945","0.001942","0.0617","0.0617","",""
"1500","2.916E-10","0.0002116","1.609E-07","0.06029","0.001991","0.06249","0.06249","",""
"2000","1.641E-10","0.0001637","1.207E-07","0.06074","0.002018","0.06292","0.06292","",""
"3000","7.29E-11","0.0001139","8.039E-08","0.06124","0.002048","0.0634","0.0634","",""
"4000","4.1E-11","8.786E-05","6.03E-08","0.0615","0.002065","0.06366","0.06366","",""
"5000","2.624E-11","7.185E-05","4.823E-08","0.06167","0.002076","0.06382","0.06382","",""
"6000","1.823E-11","6.093E-05","4.019E-08","0.06178","0.002084","0.06393","0.06393","",""
"8000","1.025E-11","4.694E-05","3.014E-08","0.06194","0.002094","0.06408","0.06408","",""
"10000","6.561E-12","3.832E-05","2.412E-08","0.06203","0.0021","0.06417","0.06417","",""
"15000","2.916E-12","2.649E-05","1.608E-08","0.06217","0.002109","0.0643","0.0643","",""
"20000","1.641E-12","2.036E-05","1.206E-08","0.06223","0.002114","0.06437","0.06437","",""
"30000","7.29E-13","1.404E-05","8.039E-09","0.06231","0.002119","0.06444","0.06444","",""
"40000","4.1E-13","1.078E-05","6.027E-09","0.06235","0.002122","0.06448","0.06448","",""
"50000","2.624E-13","8.778E-06","4.822E-09","0.06237","0.002124","0.0645","0.0645","",""
"60000","1.823E-13","7.422E-06","4.019E-09","0.06239","0.002125","0.06452","0.06452","",""
"80000","1.025E-13","5.691E-06","3.013E-09","0.06241","0.002126","0.06454","0.06454","",""
"100000","6.561E-14","4.63E-06","2.411E-09","0.06243","0.002127","0.06456","0.06456","",""
