"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"400","2.508E-09","0.000703","2.197E-07","0.04526","0.001936","0.0479","0.0479","",""
"500","1.606E-09","0.000582","1.756E-07","0.04606","0.001993","0.04864","0.04864","",""
"600","1.115E-09","0.0004982","1.462E-07","0.04663","0.002034","0.04916","0.04916","",""
"800","6.271E-10","0.0003891","1.096E-07","0.0474","0.002094","0.04988","0.04988","",""
"1000","4.013E-10","0.0003202","8.767E-08","0.0479","0.002132","0.05035","0.05035","",""
"1500","1.783E-10","0.0002236","5.841E-08","0.04863","0.002191","0.05104","0.05104","",""
"2000","1.003E-10","0.0001731","4.38E-08","0.04902","0.002225","0.05142","0.05142","",""
"3000","4.459E-11","0.0001204","2.919E-08","0.04945","0.002261","0.05183","0.05183","",""
"4000","2.508E-11","9.288E-05","2.189E-08","0.04968","0.002283","0.05205","0.05205","",""
"5000","1.606E-11","7.593E-05","1.752E-08","0.04982","0.002296","0.05219","0.05219","",""
"6000","1.115E-11","6.439E-05","1.459E-08","0.04992","0.002306","0.05229","0.05229","",""
"8000","6.271E-12","4.961E-05","1.094E-08","0.05005","0.002318","0.05242","0.05242","",""
"10000","4.013E-12","4.05E-05","8.754E-09","0.05014","0.002327","0.05251","0.05251","",""
"15000","1.783E-12","2.8E-05","5.836E-09","0.05025","0.002338","0.05261","0.05261","",""
"20000","1.003E-12","2.152E-05","4.377E-09","0.05031","0.002345","0.05268","0.05268","",""
"30000","4.459E-13","1.484E-05","2.918E-09","0.05038","0.00235","0.05274","0.05274","",""
"40000","2.508E-13","1.139E-05","2.188E-09","0.05041","0.002355","0.05278","0.05278","",""
"50000","1.606E-13","9.279E-06","1.751E-09","0.05043","0.002357","0.0528","0.0528","",""
"60000","1.115E-13","7.843E-06","1.459E-09","0.05045","0.002358","0.05281","0.05281","",""
"80000","6.271E-14","6.015E-06","1.094E-09","0.05047","0.00236","0.05283","0.05283","",""
"100000","4.013E-14","4.893E-06","8.753E-10","0.05048","0.002361","0.05284","0.05284","",""
