"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"800","5.764E-09","0.0003317","6.917E-06","0.117","0.001557","0.1189","0.1189","",""
"1000","3.691E-09","0.0002728","5.528E-06","0.1181","0.001581","0.1199","0.1199","",""
"1500","1.64E-09","0.0001906","3.683E-06","0.1196","0.001617","0.1215","0.1215","",""
"2000","9.224E-10","0.0001475","2.761E-06","0.1205","0.001637","0.1223","0.1223","",""
"3000","4.101E-10","0.0001025","1.84E-06","0.1214","0.001659","0.1232","0.1232","",""
"4000","2.306E-10","7.916E-05","1.38E-06","0.1219","0.001673","0.1237","0.1237","",""
"5000","1.476E-10","6.473E-05","1.104E-06","0.1222","0.001681","0.124","0.124","",""
"6000","1.025E-10","5.489E-05","9.195E-07","0.1225","0.001686","0.1242","0.1242","",""
"8000","5.764E-11","4.228E-05","6.896E-07","0.1228","0.001694","0.1245","0.1245","",""
"10000","3.691E-11","3.452E-05","5.515E-07","0.1229","0.001699","0.1246","0.1246","",""
"15000","1.64E-11","2.386E-05","3.678E-07","0.1232","0.001705","0.1249","0.1249","",""
