"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"20","8.811E-06","0.007125","0.0002907","0.05587","0.0005313","0.06383","0.06382","0.03668","C"
"22","7.282E-06","0.006618","0.0002615","0.05835","0.0005694","0.06581","0.0658","",""
"24","6.12E-06","0.006184","0.0002375","0.06061","0.0006045","0.06765","0.06764","",""
"26","5.214E-06","0.005806","0.0002176","0.06267","0.0006368","0.06933","0.06933","",""
"28","4.495E-06","0.005478","0.0002007","0.06456","0.0006666","0.07091","0.0709","",""
"30","3.917E-06","0.005188","0.0001863","0.06629","0.0006943","0.07236","0.07236","",""
"40","2.203E-06","0.004122","0.0001369","0.0734","0.0008078","0.07847","0.07847","",""
"50","1.41E-06","0.00344","0.0001081","0.07868","0.0008934","0.08312","0.08312","",""
"60","9.792E-07","0.002965","8.939E-05","0.08276","0.0009602","0.08677","0.08677","",""
"80","5.507E-07","0.002338","6.634E-05","0.08878","0.00106","0.09224","0.09224","",""
"100","3.525E-07","0.00194","5.273E-05","0.09301","0.001133","0.09614","0.09614","",""
"150","1.567E-07","0.001382","3.485E-05","0.0997","0.001251","0.1024","0.1024","",""
"200","8.811E-08","0.001084","2.603E-05","0.1037","0.001324","0.1061","0.1061","",""
"300","3.917E-08","0.0007679","1.728E-05","0.1083","0.001412","0.1105","0.1105","",""
"400","2.203E-08","0.0006013","1.293E-05","0.1109","0.001465","0.113","0.113","",""
"500","1.41E-08","0.000498","1.033E-05","0.1127","0.001501","0.1147","0.1147","",""
"600","9.792E-09","0.0004263","8.603E-06","0.1139","0.001528","0.1159","0.1159","",""
"800","5.507E-09","0.000333","6.445E-06","0.1156","0.001564","0.1175","0.1175","",""
"1000","3.525E-09","0.0002739","5.153E-06","0.1166","0.001588","0.1185","0.1185","",""
"1500","1.567E-09","0.0001913","3.432E-06","0.1182","0.001624","0.12","0.12","",""
"2000","8.811E-10","0.0001481","2.573E-06","0.119","0.001644","0.1208","0.1208","",""
"3000","3.917E-10","0.000103","1.715E-06","0.1199","0.001667","0.1217","0.1217","",""
"4000","2.203E-10","7.945E-05","1.286E-06","0.1204","0.00168","0.1222","0.1222","",""
"5000","1.41E-10","6.496E-05","1.028E-06","0.1207","0.001688","0.1225","0.1225","",""
"6000","9.792E-11","5.51E-05","8.569E-07","0.121","0.001694","0.1227","0.1227","",""
"8000","5.507E-11","4.244E-05","6.426E-07","0.1213","0.001701","0.123","0.123","",""
