"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"600","8.017E-09","0.000439","6.213E-06","0.1086","0.001584","0.1106","0.1106","",""
"800","4.51E-09","0.000343","4.656E-06","0.1101","0.001621","0.1121","0.1121","",""
"1000","2.887E-09","0.0002822","3.721E-06","0.1111","0.001645","0.1131","0.1131","",""
"1500","1.283E-09","0.0001971","2.479E-06","0.1126","0.001681","0.1145","0.1145","",""
"2000","7.216E-10","0.0001525","1.859E-06","0.1134","0.001701","0.1152","0.1152","",""
"3000","3.207E-10","0.000106","1.239E-06","0.1142","0.001723","0.1161","0.1161","",""
"4000","1.804E-10","8.185E-05","9.289E-07","0.1147","0.001735","0.1165","0.1165","",""
"5000","1.154E-10","6.693E-05","7.43E-07","0.115","0.001743","0.1168","0.1168","",""
"6000","8.017E-11","5.675E-05","6.191E-07","0.1152","0.001749","0.117","0.117","",""
"8000","4.51E-11","4.372E-05","4.641E-07","0.1154","0.001756","0.1172","0.1172","",""
"10000","2.887E-11","3.571E-05","3.715E-07","0.1156","0.00176","0.1174","0.1174","",""
"15000","1.283E-11","2.467E-05","2.476E-07","0.1158","0.001767","0.1176","0.1176","",""
"20000","7.216E-12","1.897E-05","1.857E-07","0.116","0.00177","0.1178","0.1178","",""
"30000","3.207E-12","1.308E-05","1.238E-07","0.1161","0.001774","0.1179","0.1179","",""
"40000","1.804E-12","1.004E-05","9.282E-08","0.1162","0.001776","0.118","0.118","",""
"50000","1.154E-12","8.179E-06","7.427E-08","0.1162","0.001777","0.118","0.118","",""
