"Photon Energy","Scattering - Coherent","Scattering - Incoherent","Photo-Electric Absorption","Pair Production in Nuclear Field","Pair Production in Electron Field","Total Attenuation with Coherent Scattering","Total Attenuation without Coherent Scattering","Mass Energy-Absorption","Mass E-Abs Type"
"300","7.808E-09","0.0008637","9.082E-07","0.05736","0.00173","0.05996","0.05996","",""
"400","4.391E-09","0.0006766","6.801E-07","0.05885","0.001802","0.06133","0.06133","",""
"500","2.81E-09","0.0005601","5.435E-07","0.05982","0.001851","0.06223","0.06223","",""
"600","1.951E-09","0.0004796","4.527E-07","0.06052","0.001887","0.06289","0.06289","",""
"800","1.097E-09","0.0003746","3.393E-07","0.06145","0.001937","0.06376","0.06376","",""
"1000","7.025E-10","0.0003082","2.713E-07","0.06205","0.00197","0.06433","0.06433","",""
"1500","3.122E-10","0.0002152","1.807E-07","0.06292","0.002019","0.06516","0.06516","",""
"2000","1.756E-10","0.0001666","1.355E-07","0.0634","0.002047","0.06561","0.06561","",""
"3000","7.808E-11","0.0001158","9.037E-08","0.06391","0.002077","0.0661","0.0661","",""
"4000","4.391E-11","8.939E-05","6.774E-08","0.06418","0.002095","0.06637","0.06637","",""
"5000","2.81E-11","7.309E-05","5.418E-08","0.06436","0.002106","0.06653","0.06653","",""
"6000","1.951E-11","6.198E-05","4.515E-08","0.06448","0.002114","0.06665","0.06665","",""
"8000","1.097E-11","4.775E-05","3.386E-08","0.06463","0.002124","0.06681","0.06681","",""
"10000","7.025E-12","3.899E-05","2.709E-08","0.06474","0.002131","0.06691","0.06691","",""
"15000","3.122E-12","2.694E-05","1.806E-08","0.06488","0.002139","0.06704","0.06704","",""
"20000","1.756E-12","2.072E-05","1.354E-08","0.06495","0.002144","0.06712","0.06712","",""
"30000","7.808E-13","1.429E-05","9.029E-09","0.06503","0.002149","0.06719","0.06719","",""
"40000","4.391E-13","1.097E-05","6.771E-09","0.06507","0.002152","0.06723","0.06723","",""
"50000","2.81E-13","8.931E-06","5.417E-09","0.06509","0.002154","0.06726","0.06726","",""
"60000","1.951E-13","7.552E-06","4.514E-09","0.06511","0.002155","0.06727","0.06727","",""
"80000","1.097E-13","5.789E-06","3.385E-09","0.06514","0.002156","0.0673","0.0673","",""
"100000","7.025E-14","4.71E-06","2.708E-09","0.06515","0.002157","0.06731","0.06731","",""
