"Weight","Element"
"0.000410","C"
"0.005070","Si"
"0.000230","P"
"0.000150","S"
"0.170000","Cr"
"0.010140","Mn"
"0.669000","Fe"
"0.120000","Ni"
"0.025000","Mo"
