"Weight","Element"
"0.118462","O"
"0.000010","U"
"0.002101","U"
".000000","U"
"0.838236","U"
"0.001030","Pu"
"0.022532","Pu"
"0.010751","Pu"
"0.003913","Pu"
"0.002966","Pu"
